"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-03-27","0.00",",,E","0.0",",,E",,,"58",",,E","34",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-03-28","0.00",",,E","0.0",",,E",,,"54",",,E","32",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-03-29","0.04",",,E","0.0",",,E",,,"43",",,E","27",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-03-30","0.18",",,E","0.0",",,E",,,"45",",,E","25",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-03-31","0.00",",,E","0.0",",,E",,,"45",",,E","27",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-01","0.00",",,E","0.0",",,E",,,"46",",,E","28",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-02","0.05",",,E","0.0",",,E",,,"51",",,E","39",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-03","0.02",",,E","0.0",",,E",,,"49",",,E","32",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-04","0.00",",,E","0.0",",,E",,,"56",",,E","29",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-05","0.00",",,E","0.0",",,E",,,"63",",,E","35",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-06","0.00",",,E","0.0",",,E",,,"73",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-07","0.00",",,E","0.0",",,E",,,"63",",,E","46",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-08","0.00",",,E","0.0",",,E",,,"73",",,E","42",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-09","0.00",",,E","0.0",",,E",,,"62",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-10","0.00",",,E","0.0",",,E",,,"53",",,E","33",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-11","0.00",",,E","0.0",",,E",,,"65",",,E","35",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-12","0.01",",,E","0.0",",,E",,,"72",",,E","41",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-13","0.00",",,E","0.0",",,E",,,"50",",,E","35",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-14","0.00",",,E","0.0",",,E",,,"50",",,E","30",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-15","0.00",",,E","0.0",",,E",,,"61",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-16","0.00",",,E","0.0",",,E",,,"61",",,E","35",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-17","0.00",",,E","0.0",",,E",,,"59",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-18","0.00",",,E","0.0",",,E",,,"61",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-19","0.00",",,E","0.0",",,E",,,"57",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-20","0.00",",,E","0.0",",,E",,,"61",",,E","36",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-21","0.00",",,E","0.0",",,E",,,"62",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-22","0.00",",,E","0.0",",,E",,,"64",",,E","40",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-23","0.00",",,E","0.0",",,E",,,"70",",,E","41",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-24","0.00",",,E","0.0",",,E",,,"64",",,E","45",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-25","0.00",",,E","0.0",",,E",,,"62",",,E","42",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-26","0.00",",,E","0.0",",,E",,,"58",",,E","35",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-27","0.00",",,E","0.0",",,E",,,"68",",,E","35",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-28","0.06",",,E","0.0",",,E",,,"61",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-29","0.35",",,E","0.0",",,E",,,"58",",,E","45",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-04-30","0.30",",,E","0.0",",,E",,,"61",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-01","0.12",",,E",,,,,"57",",,E","42",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-02","0.16",",,E",,,,,"54",",,E","42",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-03","0.02",",,E",,,,,"54",",,E","43",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-04","0.00",",,E",,,,,"57",",,E","40",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-05","0.00",",,E",,,,,"56",",,E","39",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-06","0.00",",,E",,,,,"60",",,E","35",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-07","0.00",",,E",,,,,"61",",,E","40",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-08","0.00",",,E",,,,,"67",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-09","0.00",",,E",,,,,"72",",,E","44",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-10","0.05",",,E",,,,,"75",",,E","43",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-11","0.00",",,E",,,,,"51",",,E","37",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-12","0.10",",,E",,,,,"51",",,E","34",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-13","0.01",",,E",,,,,"52",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-14","0.00",",,E",,,,,"54",",,E","37",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-15","0.01",",,E",,,,,"54",",,E","32",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-16","0.00",",,E",,,,,"60",",,E","38",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-17","0.00",",,E",,,,,"63",",,E","41",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-18","0.00",",,E",,,,,"66",",,E","52",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-19","0.00",",,E",,,,,"68",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-20","0.00",",,E",,,,,"68",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-21","0.00",",,E",,,,,"71",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-22","0.28",",,E",,,,,"71",",,E","52",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-23","0.20",",,E",,,,,"63",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-24","0.09",",,E",,,,,"60",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-25","0.00",",,E",,,,,"58",",,E","48",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-26","0.00",",,E",,,,,"69",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-27","0.00",",,E",,,,,"69",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-28","0.00",",,E",,,,,"67",",,E","45",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-29","0.00",",,E",,,,,"71",",,E","46",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-30","0.00",",,E",,,,,"70",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-05-31","0.00",",,E",,,,,"69",",,E","49",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-01","0.00",",,E",,,,,"74",",,E","49",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-02","0.00",",,E",,,,,"79",",,E","49",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-03","0.09",",,E",,,,,"80",",,E","55",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-04","0.39",",,E",,,,,"68",",,E","51",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-05","0.17",",,E",,,,,"62",",,E","45",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-06","0.06",",,E",,,,,"59",",,E","44",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-07","0.01",",,E",,,,,"64",",,E","47",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-08","0.00",",,E",,,,,"64",",,E","49",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-09","0.00",",,E",,,,,"68",",,E","50",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-10","0.15",",,E",,,,,"70",",,E","54",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-11","0.12",",,E",,,,,"63",",,E","56",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-12","0.00",",,E",,,,,"75",",,E","57",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-13","0.02",",,E",,,,,"72",",,E","60",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-14","0.02",",,E",,,,,"70",",,E","57",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-15","0.00",",,E",,,,,"78",",,E","54",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-16","0.00",",,E",,,,,"79",",,E","53",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-17","0.00",",,E",,,,,"82",",,E","54",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-18","1.16",",,E",,,,,"78",",,E","59",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-19","0.02",",,E",,,,,"66",",,E","58",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-20","0.00",",,E",,,,,"71",",,E","54",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-21","0.00",",,E",,,,,"75",",,E","51",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-22","0.00",",,E",,,,,"74",",,E","54",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-23","0.00",",,E",,,,,"76",",,E","49",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-24","0.00",",,E",,,,,"79",",,E","55",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-25","0.26",",,E",,,,,"82",",,E","60",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-26","0.00",",,E",,,,,"84",",,E","61",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-27","0.73",",,E",,,,,"83",",,E","62",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-28","0.14",",,E",,,,,"70",",,E","56",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-29","0.01",",,E",,,,,"70",",,E","53",",,E"
"GME00132358","BUCHHOLZ IN DER NORDHEIDE, GM","53.3567","9.9367","77.0","2020-06-30","0.06",",,E",,,,,"62",",,E","55",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-01","0.00",",,E","0.0",",,E",,,"37",",,E","26",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-02","0.00",",,E","0.0",",,E",,,"39",",,E","28",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-03","0.32",",,E","0.0",",,E",,,"47",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-04","0.13",",,E","0.0",",,E",,,"46",",,E","35",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-05","0.01",",,E","0.0",",,E",,,"43",",,E","32",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-06","0.01",",,E","0.0",",,E",,,"44",",,E","35",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-07","0.03",",,E","0.0",",,E",,,"47",",,E","35",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-08","0.05",",,E","0.0",",,E",,,"51",",,E","43",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-09","0.29",",,E","0.0",",,E",,,"53",",,E","42",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-10","0.00",",,E","0.0",",,E",,,"53",",,E","37",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-11","0.00",",,E","0.0",",,E",,,"43",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-12","0.33",",,E","0.0",",,E",,,"47",",,E","41",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-13","0.04",",,E","0.0",",,E",,,"46",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-14","0.17",",,E","0.0",",,E",,,"53",",,E","42",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-15","0.05",",,E","0.0",",,E",,,"56",",,E","42",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-16","0.00",",,E","0.0",",,E",,,"47",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-17","0.10",",,E","0.0",",,E",,,"52",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-18","0.02",",,E","0.0",",,E",,,"45",",,E","35",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-19","0.00",",,E","0.0",",,E",,,"45",",,E","29",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-20","0.00",",,E","0.0",",,E",,,"45",",,E","31",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-21","0.01",",,E","0.0",",,E",,,"42",",,E","36",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-22","0.01",",,E","0.0",",,E",,,"46",",,E","40",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-23","0.00",",,E","0.0",",,E",,,"44",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-24","0.01",",,E","0.0",",,E",,,"37",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-25","0.00",",,E","0.0",",,E",,,"38",",,E","35",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-26","0.02",",,E","0.0",",,E",,,"38",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-27","0.15",",,E","0.0",",,E",,,"46",",,E","37",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-28","0.49",",,E","0.0",",,E",,,"44",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-29","1.25",",,E","0.0",",,E",,,"41",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-30","0.18",",,E","0.0",",,E",,,"48",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-01-31","0.09",",,E","0.0",",,E",,,"54",",,E","46",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-01","0.21",",,E","0.0",",,E",,,"54",",,E","46",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-02","0.14",",,E","0.0",",,E",,,"47",",,E","40",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-03","0.12",",,E","0.0",",,E",,,"48",",,E","40",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-04","0.11",",,E","0.0",",,E",,,"45",",,E","36",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-05","0.00",",,E","0.0",",,E",,,"43",",,E","27",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-06","0.00",",,E","0.0",",,E",,,"44",",,E","38",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-07","0.00",",,E","0.0",",,E",,,"44",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-08","0.01",",,E","0.0",",,E",,,"47",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-09","1.08",",,E","0.0",",,E",,,"56",",,E","42",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-10","0.39",",,E","0.0",",,E",,,"48",",,E","35",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-11","0.92",",,E","0.0",",,E",,,"41",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-12","0.28",",,E","0.0",",,E",,,"42",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-13","0.22",",,E","0.0",",,E",,,"40",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-14","0.02",",,E","0.0",",,E",,,"42",",,E","37",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-15","0.00",",,E","0.0",",,E",,,"51",",,E","41",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-16","0.25",",,E","0.0",",,E",,,"62",",,E","46",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-17","0.09",",,E","0.0",",,E",,,"50",",,E","42",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-18","0.09",",,E","0.0",",,E",,,"46",",,E","41",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-19","0.17",",,E","0.0",",,E",,,"45",",,E","36",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-20","0.25",",,E","0.0",",,E",,,"48",",,E","35",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-21","0.17",",,E","0.0",",,E",,,"46",",,E","37",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-22","0.17",",,E","0.0",",,E",,,"49",",,E","41",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-23","0.55",",,E","0.0",",,E",,,"45",",,E","36",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-24","0.70",",,E","0.0",",,E",,,"49",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-25","0.07",",,E","0.0",",,E",,,"49",",,E","36",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-26","0.07",",,E","0.0",",,E",,,"44",",,E","31",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-27","0.06",",,E","0.0",",,E",,,"43",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-28","0.39",",,E","0.0",",,E",,,"46",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-02-29","0.14",",,E","0.0",",,E",,,"55",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-01","0.04",",,E",,,,,"50",",,E","36",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-02","0.11",",,E",,,,,"50",",,E","36",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-03","0.17",",,E","0.0",",,E",,,"47",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-04","0.05",",,E","0.0",",,E",,,"45",",,E","32",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-05","0.02",",,E","0.0",",,E",,,"49",",,E","28",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-06","0.06",",,E","0.0",",,E",,,"43",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-07","0.00",",,E","0.0",",,E",,,"46",",,E","33",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-08","0.03",",,E","0.0",",,E",,,"53",",,E","42",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-09","0.14",",,E","0.0",",,E",,,"53",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-10","0.51",",,E",,,,,"53",",,E","41",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-11","0.15",",,E","0.0",",,E",,,"54",",,E","43",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-12","0.06",",,E","0.0",",,E",,,"51",",,E","39",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-13","0.15",",,E","0.0",",,E",,,"47",",,E","30",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-14","0.00",",,E","0.0",",,E",,,"47",",,E","27",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-15","0.00",",,E","0.0",",,E",,,"57",",,E","38",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-16","0.00",",,E","0.0",",,E",,,"53",",,E","32",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-17","0.00",",,E","0.0",",,E",,,"54",",,E","29",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-18","0.09",",,E","0.0",",,E",,,"54",",,E","44",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-19","0.00",",,E","0.0",",,E",,,"52",",,E","38",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-20","0.00",",,E","0.0",",,E",,,"49",",,E","34",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-21","0.00",",,E","0.0",",,E",,,"44",",,E","27",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-22","0.00",",,E","0.0",",,E",,,"44",",,E","26",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-23","0.00",",,E","0.0",",,E",,,"45",",,E","26",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-24","0.00",",,E","0.0",",,E",,,"48",",,E","28",",,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2020-03-25","0.00",",,E","0.0",",,E",,,"53",",,E","26",",,E"
